id;label;text
744;NEG;He recibido dos albornoz de distintos colores y tamaño. Los pedí de esa manera. Después de lavarlos ¡2 veces! manchan la piel al salir de la ducha con el color del albornoz. Desde luego no recomiendo su compra. Esperando una solución
745;NEG;Lo tuve que lavar 3 veces seguidas porque seguía dejando pelusas y aún de vez en cuando cae alguno que otro. Aparte, no termina de secar del todo, se queda siempre como húmedo.
746;NEG;NUNCA deja de salir pelusa, desde que lo tengo lo he lavado 5 veces y sigue igual. Lo tengo un mes.
747;NEG;La talla no se corresponde en absoluto con una talla M o L real. Es excesivamente estrecho, y las mangas son largas.
748;NEG;No era lo que yo esperaba
749;NEG;primero se descosió uno y lo cosí, después el otro y lo he tenido que coser también.
750;NEG;Compré dos albornoces para mis hijos son malísimos de calidad no secan
751;NEG;La única cosa positiva de este albornoz es el tipo de tejido que seca a la perfección. Puntos negativos: no tiene una forma unisex, encaja mejor con la altura y la complexión de un hombre que las curvas de una mujer (las mangas de una L las he tenido que doblar más de un palmo y para más inri, me lo envían con una raja en el tejido que se nota que han arreglado (ver foto). Por último, el envío... Directamente en la funda de plástico de la prenda, viéndose qué artículo he comprado y con la cremallera rota de dicha funda. No lo recomiendo.
752;NEG;No es tan ancho como parece pero las mangas interminables
753;NEG;lo he lavado como 3 o 4 veces ya seguidas y sigue soltando pelusa
754;NEG;Primer lavado, sin usar, ya suelta bolas y se deshace el material. Por el precio que tiene me siento engañada. No recomiendo.
755;NEG;Lo compre ayer, lo metí solo en la lavadora y ya tiene un agujero. Ni si quiera lo he utilizado.
756;NEG;Un poco decepcionante. La tela es bastante áspera, para nada definiría como suave. Sigue dejando pelusas después de todo el tiempo que llevo usándolo. El colgador de tela que lleva en la parte del cuello se rompió tras dos meses de uso.
757;NEG;Es muy malo, calidad baja y no seca, decepcion no lo recomiendo
758;NEG;Lamentablemente deja restos de tejido a pesar de lavarlo
759;NEG;Me ha gustado que es amplio, como yo quería, pero la calidad de la tela y del rizo es muy pobre. Se siente demasiado fino... No me termina de gustar. El precio es demasiado alto para lo que se obtiene.
760;NEG;Al segundo lavado empieza a perder hilos continuamente. Material de baja calidad.
761;NEG;Precio razonable y hace su función pero las medidas no son como esperaba.
762;NEG;No he podido usarlo ya que la talla era más pequeña de lo descrito. Por eso, he tenido que devolverlo.
763;NEG;Buscaba de tipo toalla de rizo, que secara bien, y después de leer algunos comentarios, me decidí por este modelo y está tienda. He de decir que algunas costuras no venían bien rematadas y colgaban hilos (que esto no es un problema grande), pero lo peor es que está soltando el rizo sin parar desde el primer uso. Cada vez que mi marido lo usa, el suelo del cuarto de baño está lleno de rizos de toalla.
764;NEU;Su coste es apropiado a la funcion que se le pide
765;NEG;El producto no es de muy buena calidad, se me ha puesto feo enseguida
766;NEG;No me a gustado que suelte pelusa a pesar de haberlo lavado
767;NEG;Huele mal ese género y no seca muy bien
768;NEG;Para secarse y el tallaje bien... pero en menos de 2 meses de uso, con un par de usos a la semana, a día de hoy son todo hilos y por todas partes... y eso que aún no ha pasado por lavadora. Mala calidad, para su precio
769;NEG;Tejido de aspecto apelmazado y rizo desordenado. Nada mullido. Se siente áspero antes de poner. ¿Gramaje de 400gr? más parece una prenda de "baratillo" (mercadillo semanal de pueblo)
770;NEG;Producto de baja calidad. No vale lo que se paga
771;NEG;No me gustó lo fino y grande que queda y lo devolvi
772;NEG;Como en la descripción decía que era para hombres decidí coger una talla más pequeña que la mía, es decir m, la S. Pero tenía que haber cogido la M! La talla S me queda muy justita, y tratándose de un albornoz debería ser más holgado
773;NEG;El color del albornoz es muy bonito y es bastante agradable, pero no me gusta que deja pelos y después de lavarlo varias veces, sigue soltando pelos por lo que voy a dejar de usarlo... 1. Porque después de secarme con él tendría que volver a ducharme para quitarme los restos del albornoz. 2. Porque la calidad del albornoz no será tan buena como esperaba.
774;NEG;Talla muy pequeño,Lo compré como talla 3xl y no es ni una 1XL, eso sí, unas mangas larguísimas deben pensar que los gorditos tenemos los brazos más largos de lo normal
775;NEG;Otros albornoces que he tenido eran mucho más gruesos, abrigando más y secando mejor. Este hace su función, pero si quieres esa sensación de albornoz "con cuerpo", esta no es tu opción.
776;NEU;El color es bonito, lo que menos me gusta es que lo he tenido que lavar dos veces para que empiece a secar, espero que según se vaya lavando seque mejor
777;POS;Fue un regalo y me comentó que muy bien la tela y su tacto
778;NEG;El albornoz tiene una calidad básica. Suelta bastante pelusa a pesar de haberlo lavado antes de usarlo.
779;NEG;para salir de la ducha, demasiado grueso y pesado para el verano
780;NEU;Me gusta que es grandote, como yo lo quería. Me disgusta que eche pelusas como si no hubiera un mañana...
781;NEU;La talla se corresponde pero las mangas son muy muy largas. Pesa demasiado para mi gusto. El color tal y como se ve en la foto.
782;NEG;Es una felpa bastante fina que suelta bastante pelusa después de varios lavados. Mangas extra largas
783;NEU;A mi no me gusta pero a mí hijo si
784;NEG;De nuevo traia un olor muy desagradable, tuve que lavarlo inmediatamente. No es nada suave, aunque seca lo suficiente, producto poco recomendable por su precio
785;POS;El tejido es agradable
786;NEU;El albornoz está muy bien pero en las primeras puestas deja pelusas
787;NEG;Suelta mucha pelusa, y eso que la he lavado antes y aún así suelta
788;NEG;Suelta pelujo para exportar siempre, ni con 5 lavados se a ido.
789;NEU;Es bonito y suave pero pierde pelusilla
790;NEG;Suelta pelotillas después de lavados
791;NEU;Como albornoz esta bien. Cómo bata deja que desear. Me queda pequeño
792;NEU;El albornoz no está mal en cuanto a calidad-precio pero pese a una primera lavada suelta pelusa por eso no le he dado más valoración.
793;NEG;Empezaré con los "peros" para ir directo al grano, lo lavé antes de utilizarlo como hago siempre con la ropa y las toallas y tras la primera ducha según me sequé con él me dí cuenta de que me había dejado pelusillas por todo el cuerpo, así que lo he metido de nuevo en la lavadora y a ver si paran de salir. Por otro lado si miráis las fotos que adjunto se aprecian marcas naranjas en algunas zonas. El color lo esperaba más azulado como la foto, en realidad es gris.
794;POS;suave en el tacto. gran calidad. perfecto. La única pega es que las mangas son demasiado largas pero le das la vuelta un poco y ya está.
795;POS;Bonito color, tamaño perfecto, buen secado, no pelusa
796;NEG;Para ser una 3xl me viene peke. Faltaria mas talla
797;NEU;Tiene muy buen tacto y es gordito, el único fallo mangas demasiado largas
798;POS;Va muy bien
799;POS;Cumple con la descripción
800;POS;Perfecto, buen material, seca muy bien y esta bien confeccionado.
801;POS;El albornoz es de buena calidad y una vez lavado no deja pelusas. Anteriormente escribí una opinión negativa porque Seur no me lo entregó en mi domicilio y mintió diciendo que había venido cuando no lo había hecho. Pero del mal funcionamiento de la empresa de transportes no tiene la culpa la empresa vendedora, que cumplió con su cometido. Eso sí, les recomendaría que cambien cuanto antes de empresa de transporte.
802;POS;Buena calidad, por ponerle un pero le falta una capucha, seca bien y es gordito. No había el color que había comprado y el vendedor me hanñ enviado msj para escoger otro color o cancelar el pedido.
803;POS;Cómodo y práctico.
804;POS;El color igual que en las fotos, la talla corresponde perfectamente y es muy suave y seca super bien
805;POS;Buena calidad y buen precio
806;POS;Está muy bien, ni áspero ni suave. Lo tengo desde hace tiempo y no pierde mucho con los lavados
807;POS;Lo tengo hace año y medio, es muy cómodo, seca bien y agradable al tacto, por lo contrario, va perdiendo color con los lavados.
808;POS;Me ha sorprendido muchísimo la excelente calidad del albornoz es de rizo y textura gordita como a mí me gusta, estaba un poco reticente a comprar este tipo de productos sin verlo y tocarlo antes y cuando lo recibí me pareció excelente de hecho voy a comprar un par más uno para mi hijo mayor y otro para mí marido
809;POS;Lo recomiendo bueniiiisimo. Un poco caro creo pero merece la pena
810;POS;Bueno y eficaz en su secado.
811;POS;El albornoz cumple más allá de lo esperado, es super suave y abriga, el color super chulo. Tiene bolsillos y viene con la cinta, fantástico!! 5/5
812;POS;Suave y comodo
813;POS;Para mí gusto, excelente. De muy buena calidad con una textura suave, cálida y acogedora. Incluso hasta el tono de azul es bonito
814;POS;Es lo que esperaba. Es bonito y calentito. Mido 172cm y peso 73 kilos. La talla L mi viene un poco grande pero lo quería así. Las mangas son muy largas pero no pasa nada. Mejor largas que cortas. Muy contenta.
815;POS;Me gust modelo y calidad de absorcion despues de una ducha
816;POS;Fue para hacer un regalo y le ha gustado bastante
817;POS;Lo que más me ha impresionado es la suavidad y la calidez del material con el que está hecho. Cada vez que me envuelvo en mi albornoz, siento una sensación reconfortante que me ayuda a relajarme y desconectar del estrés diario. Es como un abrazo cálido que me recarga de energía.
818;POS;La comodidad que ofrece este albornoz es inigualable. Su diseño es amplio y acogedor, lo que me permite moverme con libertad y comodidad. Me encanta llevarlo puesto mientras desayuno por las mañanas o mientras me relajo en el sofá por la noche.
819;POS;Perfecto, tal y como esperaba.
820;POS;Me gustó el tacto y secado el color me hubiera gustado un poco más oscuro.
821;POS;Fue para un regalo y la verdad que buscaba un albornoz que fuese de calidad y este lo es.
822;POS;Era para mí marido y le va muy bien, es suave. Buena compra
823;POS;Se observa que es de buena calidad y precio
824;POS;La talla y el producto perfecto. Un poco fino para mi gusto.
825;POS;Todo perfecto
826;POS;El color es maravilloso y la textura genial. Muy recomendable calidad/precio
827;POS;cómodo y tamaño conforme a la talla, buena calidad.
828;POS;Todo perfecto. Buena calidad.
829;POS;Un muy buen albornoz de rizo de algodón a un muy buen precio, gruesito y suave. Pese a ello, lo tuve que devolver ya que era para hacer un regalo y no le gustó el color que yo escogí.
830;POS;Pues está bien para el precio que tiene, es muy suave y seca muy bien
831;POS;Son de muy buena calidad, 100% algodón
832;POS;Me ha gustado todo, no me ha gustado la empresa de envío
833;NEG;Las mangas son muy cortas
834;NEG;Mal tallaje. Compré una XL qué talla como una M española. El fabricante no tiene puesto una guía de tallas y es imposible adivinar tu talla. El albornoz solamente tiene una trabilla para el cinturón con lo que no se sostiene y se cae. Recomiendo ventilarlo o lavarlo antes de su uso, huele demasiado a cerrado en el paquete. Muy mala descripción del producto. Dudo que repita
835;NEG;En menos de un mes, y después de utilizarlo solo tres veces, la tela comienza a clarear.
836;NEG;Compré este albornoz por segunda vez creyendo que el primero se desgarró el primer día de uso porque me estaba algo justo. Pero éste, 1 talla más grande de la mía habitual, se ha desgarrado con menos de 2 meses de uso. Calidad pésima. No recomiendo este producto en absoluto.
837;NEG;Es una talla grandisima, en las mangas caben cuatro brazos. Ni a mi marido que mide 1,82 lesiones grande.
838;NEG;No se ajusta a la descripción, no es la talla
839;NEG;No me ha gustado nada
840;NEG;Me gustó porque ocupa poco espacio. Algo que no me gustó es que el lazo de colgarlo vino roto. No lo llegué a colgar ni una vez porque se rompió.
841;NEG;La talla es justa y las arrugas no se van ni con cuatro lavadoras que lleva. Lo compré para la piscina y no es agradable el tacto cuando estás mojada.
